Wavelength(nm),Baseline,Boro125,Boro25,Boro5,Malico125,Malico25,Malico5,Tarta125,Tarta25,Tarta5
682.5,0.103391513,0.57915035,0.619870659,0.292733786,0.132741261,0.401184819,0.957136627,0.137048571,0.127142762,0.307015953
683,0.103347928,0.578961029,0.619544828,0.292598285,0.132261435,0.400979797,0.95701127,0.136250191,0.126525358,0.305910754
683.5,0.103261932,0.578746463,0.619277377,0.292588017,0.131768582,0.400769717,0.956791415,0.135487686,0.125925019,0.304832901
684,0.103201504,0.578526903,0.618962023,0.29256537,0.131304471,0.400599167,0.956603718,0.134704304,0.125331641,0.303747577
684.5,0.103151751,0.578313972,0.618628464,0.292512555,0.130858972,0.400453562,0.956492157,0.133917168,0.124758589,0.302639516
685,0.103067772,0.578109983,0.618363327,0.292464899,0.130402027,0.400288288,0.956435971,0.133170216,0.124215797,0.301512565
685.5,0.10300147,0.577874479,0.61816256,0.292398455,0.1299589,0.400058162,0.956227326,0.132423927,0.123588868,0.300446746
686,0.102926233,0.577653697,0.617798842,0.292345525,0.129529259,0.399860629,0.956090977,0.131696067,0.1230167,0.29934838
686.5,0.102853255,0.577430722,0.617494694,0.292286888,0.12910391,0.39970871,0.956016455,0.130999558,0.122475272,0.29830142
687,0.102791253,0.57721103,0.617159518,0.292214643,0.128670822,0.399584235,0.955938865,0.130300901,0.121948458,0.297268232
687.5,0.102746875,0.57699277,0.616661241,0.292127745,0.128216648,0.39944993,0.955794875,0.129565907,0.121418864,0.296188422
688,0.102723165,0.57670432,0.616119457,0.29203889,0.127723597,0.399227803,0.95561184,0.128826858,0.120856098,0.295073921
688.5,0.102692046,0.576472377,0.615664296,0.291978233,0.127282001,0.399111182,0.955510272,0.128109161,0.120409593,0.293984779
689,0.102664729,0.576218063,0.615247402,0.291914131,0.126822079,0.398973201,0.955296335,0.127389279,0.119925541,0.292914824
689.5,0.102628552,0.575946837,0.614890052,0.291835842,0.126380852,0.398817456,0.955116396,0.126699381,0.119420461,0.291870754
690,0.10257348,0.575683637,0.614609623,0.291754665,0.125980522,0.398658304,0.955075963,0.126048768,0.118914286,0.290854803
690.5,0.102507831,0.575465111,0.614386349,0.291734468,0.125547254,0.398470801,0.9549909,0.125355043,0.118344508,0.289853723
691,0.102486036,0.57523971,0.614124583,0.291656607,0.125103964,0.398284485,0.954829476,0.124679712,0.117897309,0.288813343
691.5,0.102468597,0.574992025,0.613901377,0.291571529,0.124691089,0.39811294,0.95474626,0.124030924,0.11737942,0.287792021
692,0.102446383,0.574729524,0.613733305,0.291492254,0.124290994,0.397967051,0.954641808,0.123370394,0.116882515,0.286777558
692.5,0.102418941,0.574466047,0.613605262,0.291408118,0.123884279,0.397832979,0.954491861,0.122690456,0.116438284,0.285758997
693,0.102396061,0.574222108,0.613458787,0.291271736,0.123459261,0.397653786,0.954452958,0.122046868,0.115920266,0.284740432
693.5,0.102350768,0.574013938,0.613275423,0.291190413,0.123020861,0.397485583,0.954290931,0.121370934,0.11541738,0.283711966
694,0.102325085,0.573734605,0.613157157,0.291126322,0.122593946,0.397364333,0.954143362,0.120759015,0.114888108,0.282739066
694.5,0.102296859,0.573473205,0.613095268,0.291084252,0.122194175,0.397294697,0.95407803,0.120152846,0.114399581,0.28176783
695,0.102268408,0.573235249,0.613055933,0.291051279,0.121808313,0.397244773,0.954041878,0.119525623,0.113955536,0.280767194
695.5,0.102272393,0.572922868,0.612984137,0.290993229,0.12139176,0.39714514,0.953851846,0.118894955,0.113482877,0.279739743
696,0.102263965,0.572683269,0.612900767,0.290887232,0.120980734,0.397079967,0.953705308,0.118267352,0.113019226,0.278760023
696.5,0.10225373,0.572433928,0.612826167,0.290776892,0.120554046,0.397012091,0.953563364,0.11767134,0.112554109,0.277775466
697,0.102250351,0.572171894,0.612765179,0.290645909,0.120148272,0.396914882,0.953433864,0.117052577,0.112090189,0.276827584
697.5,0.10223881,0.571912911,0.612713504,0.290532552,0.119763918,0.396824702,0.953361171,0.116434978,0.111638013,0.275919387
698,0.102193019,0.571679853,0.612657085,0.290499873,0.119373629,0.396816006,0.953398225,0.115891617,0.11121278,0.275021458
698.5,0.102202584,0.571376315,0.612533339,0.290332759,0.118951632,0.39680344,0.953291956,0.115317413,0.110813744,0.274064594
699,0.102190693,0.571103792,0.612419267,0.290212499,0.118576017,0.396788656,0.953141899,0.114721533,0.110396178,0.273152171
699.5,0.102193024,0.570840348,0.612303136,0.290104196,0.118194386,0.396743574,0.953037014,0.114168818,0.109965421,0.272229964
700,0.102187177,0.57059614,0.612217591,0.290022388,0.117799787,0.396702918,0.95296444,0.113640484,0.109556347,0.271332474
700.5,0.102141215,0.570385693,0.612182448,0.28998709,0.117409613,0.39671712,0.952858415,0.113085422,0.109196798,0.270505171
701,0.102165116,0.570144301,0.61194992,0.289884621,0.11706551,0.396725158,0.952617123,0.112515896,0.10874821,0.269552023
701.5,0.102159136,0.569836303,0.611707423,0.289839266,0.11672586,0.396698151,0.952590619,0.111980428,0.108349702,0.268685997
702,0.10216734,0.56953957,0.611491489,0.289730768,0.116355165,0.396707831,0.952488833,0.11143655,0.108011739,0.267844946
702.5,0.102180207,0.569268414,0.611259958,0.28961214,0.115971364,0.396746137,0.95235657,0.11088108,0.107682928,0.266981675
703,0.102177407,0.569013244,0.610977051,0.289552985,0.115604797,0.396779138,0.952295972,0.110335973,0.107308205,0.266087294
703.5,0.102160709,0.56874275,0.610740446,0.289464029,0.115268788,0.396765193,0.952221945,0.109887592,0.106902601,0.265311521
704,0.102152623,0.568543466,0.610396398,0.289398165,0.114931133,0.396750317,0.952073071,0.109424598,0.106558918,0.264507234
704.5,0.102167194,0.568281736,0.610068435,0.289316347,0.114567674,0.396775432,0.95197837,0.10890047,0.106214485,0.263690708
705,0.102181478,0.568001402,0.609721914,0.289209826,0.114214225,0.396776582,0.951957638,0.108382294,0.105863623,0.262873402
705.5,0.102178267,0.567745117,0.609337762,0.289084311,0.113897151,0.396725162,0.951954537,0.107920176,0.105509073,0.262067349
706,0.102174677,0.567462836,0.609016277,0.288968582,0.113588387,0.396742137,0.951755546,0.107461476,0.105149039,0.261288901
706.5,0.102176462,0.567250195,0.608622035,0.288880339,0.113242508,0.396675622,0.951740874,0.106948128,0.104807432,0.26051419
707,0.102218892,0.56699742,0.608145954,0.288726084,0.112886647,0.396628611,0.951650371,0.106446887,0.104480881,0.25967929
707.5,0.102249937,0.56670583,0.607684035,0.288622366,0.112559953,0.396609134,0.951509503,0.105959863,0.104129115,0.258838368
708,0.102239071,0.566424446,0.607284098,0.288616226,0.112265319,0.39661941,0.951393834,0.10548927,0.10374705,0.258033618
708.5,0.10220786,0.566265643,0.606891534,0.288599698,0.111941187,0.396668598,0.951416947,0.105048949,0.103396509,0.257265727
709,0.102220599,0.565975986,0.606399604,0.288531593,0.111600248,0.396664594,0.951282996,0.104573195,0.103031291,0.25650436
709.5,0.102235393,0.5657072,0.605933742,0.288457737,0.111279534,0.396641597,0.951249416,0.10406461,0.102713227,0.25568005
710,0.102278336,0.565406533,0.605453919,0.28835106,0.110917384,0.396636075,0.951169794,0.103527515,0.102393214,0.254831857
710.5,0.102327278,0.565088397,0.604975151,0.288242996,0.110534339,0.396641307,0.951029082,0.103005456,0.1020415,0.254017327
711,0.102307699,0.564845932,0.604576726,0.288227772,0.110241519,0.396605313,0.950970083,0.102580279,0.101656655,0.25330425
711.5,0.102344206,0.56458017,0.60417245,0.28814573,0.10990735,0.396678567,0.950883221,0.102096713,0.101361774,0.252474042
712,0.102356839,0.564272981,0.603761442,0.288059544,0.109620956,0.396681197,0.950867092,0.10161502,0.101046477,0.251688567
712.5,0.102375441,0.563982151,0.603346609,0.287978899,0.109290873,0.396724453,0.950796935,0.101121971,0.10074133,0.250911399
713,0.102401815,0.56372952,0.602928205,0.287909601,0.108927807,0.396800748,0.950680996,0.100617598,0.100445501,0.250138182
713.5,0.102418165,0.563503804,0.602507413,0.287852902,0.108611777,0.396823754,0.950617814,0.100115164,0.100136519,0.249386533
714,0.102422834,0.563197804,0.602132594,0.287787251,0.108332947,0.396843367,0.950586492,9.97E-02,0.099814429,0.248652317
714.5,0.102446842,0.562906149,0.60168891,0.287686798,0.107999371,0.396906752,0.950478254,9.92E-02,9.95E-02,0.247828444
715,0.102456662,0.562607933,0.601297841,0.287604463,0.107682744,0.396994605,0.950414007,9.87E-02,9.91E-02,0.247013805
715.5,0.102459778,0.562323023,0.600948768,0.287552579,0.107369376,0.397098658,0.95040381,9.83E-02,9.88E-02,0.246235813
716,0.102479619,0.562076368,0.600579917,0.287517614,0.107023413,0.397200228,0.950397513,9.78E-02,9.85E-02,0.245480285
716.5,0.102516242,0.561789632,0.600213891,0.287435559,0.106742207,0.39716402,0.950281739,9.73E-02,9.81E-02,0.244668225
717,0.102541136,0.56148459,0.599871195,0.287301913,0.106389772,0.397273626,0.950078451,9.68E-02,9.78E-02,0.243874154
717.5,0.10258764,0.561126793,0.599503965,0.287183713,0.106024522,0.397358232,0.949978797,9.63E-02,9.75E-02,0.243021392
718,0.102643639,0.56078157,0.599154425,0.287071044,0.105675112,0.397427553,0.949953452,9.58E-02,9.72E-02,0.242168639
718.5,0.102686089,0.560509394,0.598860531,0.286947903,0.105356528,0.397526213,0.949924558,9.52E-02,9.69E-02,0.241388077
719,0.102700715,0.560229449,0.598534556,0.286867254,0.105063079,0.397630484,0.949885411,9.48E-02,9.66E-02,0.240646781
719.5,0.102725727,0.559935782,0.598231297,0.286766934,0.104724956,0.397713038,0.949906616,9.43E-02,0.096275605,0.239846477
720,0.102754374,0.559621123,0.59800092,0.286693286,0.104380143,0.397775838,0.949802576,9.39E-02,9.60E-02,0.239062337
720.5,0.102784531,0.559319489,0.597742844,0.286612069,0.104052282,0.397847194,0.949638029,9.34E-02,9.56E-02,0.238290803
721,0.10281444,0.559049222,0.597409087,0.286508046,0.103754958,0.397946797,0.949509179,9.30E-02,9.53E-02,0.237524269
721.5,0.1028415,0.558769585,0.597158466,0.286452772,0.103483474,0.398060797,0.949481837,9.25E-02,9.50E-02,0.236780657
722,0.102886629,0.558492637,0.596896048,0.2863886,0.103165864,0.39816435,0.949382042,9.21E-02,9.47E-02,0.236012975
722.5,0.102912504,0.558136956,0.596642531,0.286305627,0.102887606,0.398256961,0.949310189,9.17E-02,0.09440066,0.235238873
723,0.102941186,0.557840594,0.596408288,0.286201969,0.102596829,0.398365483,0.949314997,9.12E-02,9.41E-02,0.234496712
723.5,0.102985044,0.557625592,0.596172157,0.286085144,0.102280089,0.398502698,0.949336963,9.08E-02,9.38E-02,0.233782732
724,0.103031396,0.557287396,0.595861735,0.285976174,0.102008926,0.398654443,0.949143906,9.04E-02,9.36E-02,0.233020214
724.5,0.103048614,0.557015268,0.595645984,0.285890552,0.101734063,0.398794559,0.949198133,9.00E-02,9.33E-02,0.232309264
725,0.103098073,0.556716204,0.595327472,0.28578182,0.101438736,0.398942675,0.949123042,8.96E-02,9.30E-02,0.231607744
725.5,0.103145628,0.55641801,0.595013722,0.285672825,0.101140704,0.399079311,0.949051569,8.92E-02,9.27E-02,0.230885336
726,0.103179028,0.556137635,0.594750014,0.285577519,0.100846291,0.399220177,0.949031783,8.88E-02,9.25E-02,0.230148069
726.5,0.103213989,0.555874765,0.594501431,0.285496878,0.100548417,0.399417136,0.949000835,8.84E-02,9.22E-02,0.229438717
727,0.103300071,0.555582194,0.594215177,0.285409192,0.100279301,0.399532251,0.948936085,8.80E-02,9.19E-02,0.228655451
727.5,0.103335863,0.555251934,0.593979195,0.2852926,1.00E-01,0.399591806,0.948908115,8.76E-02,0.091565881,0.227947935
728,0.103370818,0.55494371,0.593735507,0.285202699,0.099646856,0.399708986,0.94889121,8.72E-02,9.12E-02,0.227242294
728.5,0.103410738,0.554666783,0.593459141,0.28513128,9.94E-02,0.399866231,0.948860687,8.68E-02,9.09E-02,0.22652519
729,0.103434542,0.554395514,0.593155846,0.285032444,9.91E-02,0.399965357,0.948791438,8.64E-02,9.06E-02,0.225822568
729.5,0.103475402,0.554119709,0.592933838,0.284965395,9.88E-02,0.40007181,0.948628595,0.086009798,9.02E-02,0.225112701
730,0.103538657,0.553807707,0.592664403,0.284845548,9.86E-02,0.40018041,0.948600632,0.085636223,8.99E-02,0.224363245
730.5,0.103608789,0.553484796,0.592387229,0.284741061,9.83E-02,0.400317943,0.948599909,8.53E-02,8.96E-02,0.223638212
731,0.103664298,0.553166473,0.592094596,0.284668779,9.80E-02,0.400460355,0.948596245,8.49E-02,8.93E-02,0.222948015
731.5,0.1036891,0.552874388,0.591776948,0.284616438,9.78E-02,0.400580823,0.948590229,8.45E-02,8.90E-02,0.222273719
732,0.103724068,0.552709377,0.59155942,0.284528548,9.75E-02,0.400801629,0.948567061,8.42E-02,8.87E-02,0.221560619
732.5,0.103791077,0.552401735,0.591289691,0.284453923,9.72E-02,0.400902011,0.948496679,8.38E-02,8.84E-02,0.220837691
733,0.103846745,0.552097746,0.591018561,0.284372616,9.70E-02,0.401013306,0.948425413,8.34E-02,8.81E-02,0.22015924
733.5,0.103884154,0.551840501,0.59079108,0.284331947,9.67E-02,0.401142854,0.948417036,8.31E-02,8.78E-02,0.219505023
734,0.103915054,0.551616587,0.590609817,0.284353919,9.64E-02,0.401264529,0.948475993,8.28E-02,8.75E-02,0.218843711
734.5,0.10398703,0.551293107,0.590306255,0.284280312,9.62E-02,0.401352083,0.948338736,8.24E-02,0.087306066,0.218188259
735,0.104040807,0.550991457,0.590049735,0.284217052,9.60E-02,0.401519098,0.948389351,8.21E-02,8.70E-02,0.217544344
735.5,0.104076403,0.550718439,0.589813567,0.284148563,9.57E-02,0.401660865,0.94834887,8.17E-02,8.68E-02,0.216934152
736,0.104112043,0.55050044,0.589596432,0.284091813,9.55E-02,0.401773028,0.948245383,8.14E-02,8.65E-02,0.216322903
736.5,0.104163326,0.550310848,0.589389917,0.284052148,0.09531011,0.401877437,0.948162654,8.12E-02,8.63E-02,0.21569251
737,0.104231383,0.54998097,0.589158805,0.28399208,9.50E-02,0.402020174,0.948197181,0.080791743,8.60E-02,0.215092923
737.5,0.10427925,0.549736891,0.588904145,0.283879377,9.48E-02,0.402136981,0.94814833,8.05E-02,8.58E-02,0.214514377
738,0.104326881,0.549505626,0.588723196,0.283824662,0.094627041,0.40224821,0.94820316,8.02E-02,8.55E-02,0.213926852
738.5,0.104374765,0.549270174,0.588547727,0.283790649,9.44E-02,0.402374162,0.948265291,7.99E-02,8.53E-02,0.21334184
739,0.104420958,0.549025707,0.588323945,0.2837447,9.42E-02,0.402532786,0.948253056,7.96E-02,8.50E-02,0.212773619
739.5,0.104462077,0.548779792,0.588043522,0.283682244,9.40E-02,0.402739043,0.948146152,7.94E-02,8.48E-02,0.21223575
740,0.10455831,0.548536118,0.587796772,0.283559404,9.37E-02,0.402879822,0.948005054,7.90E-02,8.46E-02,0.2116098
740.5,0.104623237,0.548313276,0.587595349,0.283450602,9.35E-02,0.402986468,0.947969604,7.87E-02,8.43E-02,0.211034341
741,0.104660539,0.548080199,0.587421071,0.283389355,0.093294146,0.403109473,0.948028038,0.078409042,8.41E-02,0.210472525
741.5,0.104700682,0.547823131,0.587212913,0.283340772,9.31E-02,0.403255601,0.948073736,7.81E-02,8.38E-02,0.209900922
742,0.104794976,0.547549018,0.586875821,0.283206962,9.28E-02,0.403385646,0.947922087,7.78E-02,8.36E-02,0.209315809
742.5,0.104822991,0.547301881,0.586695753,0.283193092,9.26E-02,0.403483112,0.948022735,7.75E-02,8.34E-02,0.2086967
743,0.104853924,0.547082462,0.586477925,0.283151234,9.24E-02,0.403626858,0.948025412,7.73E-02,8.32E-02,0.208143929
743.5,0.104902761,0.546845113,0.586237727,0.283086166,9.22E-02,0.403753028,0.948031487,7.70E-02,8.30E-02,0.207600903
744,0.104964251,0.54658843,0.586013927,0.283005559,9.20E-02,0.403880495,0.948038563,7.67E-02,0.082740019,0.207036676
744.5,0.105019138,0.546338454,0.585846785,0.28292434,9.18E-02,0.404073447,0.947988895,7.64E-02,8.25E-02,0.206442084
745,0.105047606,0.546076691,0.585579281,0.282930686,9.16E-02,0.404244663,0.948041885,7.62E-02,0.082359896,0.205859184
745.5,0.10508517,0.54586133,0.585439081,0.282880202,9.14E-02,0.404331372,0.948037815,7.59E-02,8.21E-02,0.205301585
746,0.105157519,0.545616059,0.58524739,0.282796584,9.12E-02,0.404426431,0.947954088,7.56E-02,0.081891742,0.20472907
746.5,0.105243465,0.545332355,0.58502397,0.282706692,9.10E-02,0.404573364,0.947868975,7.53E-02,8.17E-02,0.204148835
747,0.105308497,0.545033941,0.584847258,0.282630085,9.08E-02,0.404773203,0.947877795,7.50E-02,8.14E-02,0.203580399
747.5,0.105370317,0.544757231,0.584608306,0.282519212,9.05E-02,0.404888532,0.94788995,7.47E-02,8.12E-02,0.202986131
748,0.10542656,0.544515895,0.584369878,0.282439462,9.04E-02,0.405034193,0.94785005,7.45E-02,0.080905614,0.202369771
748.5,0.105501752,0.544281179,0.58414406,0.282355172,9.01E-02,0.405207551,0.947856172,7.42E-02,8.07E-02,0.201791557
749,0.105585025,0.544006509,0.583948221,0.282262258,0.089902088,0.405484865,0.947897414,7.39E-02,8.05E-02,0.201186642
749.5,0.105658357,0.54366204,0.583789127,0.282164975,8.97E-02,0.405916124,0.947933686,7.36E-02,8.04E-02,0.200479496
750,0.10574055,0.543439749,0.583560458,0.282062565,8.94E-02,0.406089413,0.947957889,0.073347975,8.02E-02,0.199852652
750.5,0.105799861,0.54316167,0.583290329,0.282036474,8.92E-02,0.406266458,0.947987605,7.31E-02,8.00E-02,0.199274182
751,0.105862724,0.542884952,0.583068257,0.281991412,0.089028696,0.406399651,0.947969532,0.072827445,7.98E-02,0.198688389
751.5,0.105929782,0.542622448,0.582878025,0.281915946,8.88E-02,0.406529987,0.947943898,7.26E-02,7.95E-02,0.198085734
752,0.105989476,0.542367868,0.582656404,0.28183794,8.86E-02,0.40673927,0.947991092,7.23E-02,7.93E-02,0.197478632
752.5,0.106027885,0.542129146,0.582485752,0.281788264,8.85E-02,0.406971514,0.947976573,7.21E-02,7.92E-02,0.196899215
753,0.106082264,0.541894207,0.582291783,0.281751382,8.83E-02,0.407059564,0.947967139,7.18E-02,7.89E-02,0.196360116
753.5,0.106150126,0.541632215,0.582046457,0.281695308,8.81E-02,0.40717818,0.947954599,7.15E-02,7.87E-02,0.195801941
754,0.106223108,0.54135535,0.581777614,0.281620969,8.79E-02,0.407343899,0.947961228,7.12E-02,7.85E-02,0.195217994
754.5,0.106286781,0.541111973,0.581562073,0.281555935,8.76E-02,0.40744974,0.948036027,0.070996813,7.83E-02,0.194642869
